"","year","university","school","degree","employment_rate_overall","employment_rate_ft_perm","basic_monthly_mean","basic_monthly_median","gross_monthly_mean","gross_monthly_median","gross_mthly_25_percentile","gross_mthly_75_percentile","SGP_Fees","SGP_PR_Fees","IGP_Alevel_10th percentile","IGP_Poly_10th percentile","X","mbti_types"
"340",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,458,"INFJ - The Counselor"
"341",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,481,"ENFJ - The Teacher"
"342",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,504,"ESTJ - The Supervisor"
"343",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,527,"INTP - The Architect"
"344",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,550,"ESTP - The Promoter"
"345",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,573,"ISFP - The Composer"
"346",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,596,"ENTP - The Visionary"
"347",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,619,"ESFJ - The Provider"
"348",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,642,"ENTJ - The Commander"
"349",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1079,"INTP - The Architect"
"350",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1080,"ENFP - The Champion"
"351",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1081,"ESFJ - The Provider"
"352",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1082,"ENFJ - The Teacher"
"353",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1083,"ESFP - The Performer"
"354",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1084,"ISTJ - The Inspector"
"355",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1085,"ISFP - The Composer"
"356",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1086,"ENTJ - The Commander"
"357",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1087,"INFJ - The Counselor"
"358",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1088,"ENTP - The Visionary"
"359",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1089,"ISTP - The Crafter"
"360",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1090,"ESTJ - The Supervisor"
"361",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1091,"ISFJ - The Protector"
"362",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1092,"ESTP - The Promoter"
"363",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1093,"INFP - The Healer"
"364",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1223,"ISTP - The Crafter"
"365",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1246,"ENFP - The Champion"
"366",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1269,"ESTP - The Promoter"
"367",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1292,"ENTP - The Visionary"
"368",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1315,"ISTJ - The Inspector"
"369",2020,"Nanyang Technological University","Sports Science and Management","Sports Science and Management",91.5,52.5,3494,3240,3661,3300,3000,4200,8200,11500,NA,NA,1338,"ISFP - The Composer"
"370",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",2,"ENFP - The Champion"
"371",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",8,"INTJ - The Mastermind"
"372",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",14,"ISFJ - The Protector"
"373",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",20,"ISTP - The Crafter"
"374",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",26,"INTP - The Architect"
"375",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",32,"INFJ - The Counselor"
"376",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",38,"ENFJ - The Teacher"
"377",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",44,"INFP - The Healer"
"378",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",50,"ESFP - The Performer"
"379",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",56,"ESTP - The Promoter"
"380",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",62,"ISFP - The Composer"
"381",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",68,"ENTJ - The Commander"
"382",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1066,"ESFJ - The Provider"
"383",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1067,"ENTP - The Visionary"
"384",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1068,"ENFJ - The Teacher"
"385",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1069,"ISFP - The Composer"
"386",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1070,"ISTJ - The Inspector"
"387",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1071,"INFP - The Healer"
"388",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1072,"INFJ - The Counselor"
"389",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1073,"ESTP - The Promoter"
"390",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1074,"ISTP - The Crafter"
"391",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1075,"ENFP - The Champion"
"392",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1076,"ESFP - The Performer"
"393",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1077,"ENTJ - The Commander"
"394",2020,"Nanyang Technological University","National Institute of Education (NIE)","Arts with Education",100,98.4,3582,3798,3682,3799,3600,3806,8200,11500,"ABC/B","#",1078,"ESTJ - The Supervisor"
"395",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",358,"ESFP - The Performer"
"396",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",381,"ISTJ - The Inspector"
"397",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",404,"ISTP - The Crafter"
"398",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",427,"ENFP - The Champion"
"399",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",450,"INFJ - The Counselor"
"400",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",473,"ENFJ - The Teacher"
"401",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",496,"ESTJ - The Supervisor"
"402",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",519,"INTP - The Architect"
"403",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",542,"ESTP - The Promoter"
"404",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",565,"ISFP - The Composer"
"405",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",588,"ENTP - The Visionary"
"406",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",611,"ESFJ - The Provider"
"407",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",634,"ENTJ - The Commander"
"408",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",783,"ISFP - The Composer"
"409",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",784,"ENFJ - The Teacher"
"410",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",785,"ESFJ - The Provider"
"411",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",786,"ENTP - The Visionary"
"412",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",787,"ENTJ - The Commander"
"413",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",788,"ESFP - The Performer"
"414",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",789,"INFP - The Healer"
"415",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",790,"ESTJ - The Supervisor"
"416",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",791,"ESTP - The Promoter"
"417",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",792,"ISTP - The Crafter"
"418",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",793,"ENFP - The Champion"
"419",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",794,"INFJ - The Counselor"
"420",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",795,"ISTJ - The Inspector"
"421",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",1207,"ISTP - The Crafter"
"422",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",1230,"ENFP - The Champion"
"423",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",1253,"ESTP - The Promoter"
"424",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",1276,"ENTP - The Visionary"
"425",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",1299,"ISTJ - The Inspector"
"426",2020,"Nanyang Technological University","National Institute of Education (NIE)","Science with Education",100,100,3660,3799,3744,3800,3700,4000,8200,11500,"AAC/B","#",1322,"ISFP - The Composer"
"427",2020,"Nanyang Technological University","Lee Kong Chian School of Medicine","Medicine",100,100,4775,4700,5387,5250,5000,5900,34700,49000,"AAA/A","#",1403,"ENTP - The Visionary"
"428",2020,"Nanyang Technological University","Lee Kong Chian School of Medicine","Medicine",100,100,4775,4700,5387,5250,5000,5900,34700,49000,"AAA/A","#",1404,"INTP - The Architect"
"429",2020,"Nanyang Technological University","Lee Kong Chian School of Medicine","Medicine",100,100,4775,4700,5387,5250,5000,5900,34700,49000,"AAA/A","#",1405,"INFJ - The Counselor"
"430",2020,"Nanyang Technological University","Lee Kong Chian School of Medicine","Medicine",100,100,4775,4700,5387,5250,5000,5900,34700,49000,"AAA/A","#",1406,"ESTP - The Promoter"
"431",2020,"Nanyang Technological University","Lee Kong Chian School of Medicine","Medicine",100,100,4775,4700,5387,5250,5000,5900,34700,49000,"AAA/A","#",1407,"ESFP - The Performer"
"432",2020,"Nanyang Technological University","Lee Kong Chian School of Medicine","Medicine",100,100,4775,4700,5387,5250,5000,5900,34700,49000,"AAA/A","#",1408,"ISTJ - The Inspector"
"433",2020,"Nanyang Technological University","Lee Kong Chian School of Medicine","Medicine",100,100,4775,4700,5387,5250,5000,5900,34700,49000,"AAA/A","#",1409,"ISFP - The Composer"
"434",2020,"Nanyang Technological University","Lee Kong Chian School of Medicine","Medicine",100,100,4775,4700,5387,5250,5000,5900,34700,49000,"AAA/A","#",1410,"ENTJ - The Commander"
"435",2020,"Nanyang Technological University","Lee Kong Chian School of Medicine","Medicine",100,100,4775,4700,5387,5250,5000,5900,34700,49000,"AAA/A","#",1411,"ISFJ - The Protector"
"436",2020,"Nanyang Technological University","Lee Kong Chian School of Medicine","Medicine",100,100,4775,4700,5387,5250,5000,5900,34700,49000,"AAA/A","#",1412,"ESTJ - The Supervisor"
"437",2020,"Nanyang Technological University","Lee Kong Chian School of Medicine","Medicine",100,100,4775,4700,5387,5250,5000,5900,34700,49000,"AAA/A","#",1413,"ISTP - The Crafter"
"438",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts",90.4,39.8,3639,3100,3868,3300,2700,3600,8200,11500,"BBB/B","3.63",3,"ENFP - The Champion"
"439",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts",90.4,39.8,3639,3100,3868,3300,2700,3600,8200,11500,"BBB/B","3.63",9,"INTJ - The Mastermind"
"440",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts",90.4,39.8,3639,3100,3868,3300,2700,3600,8200,11500,"BBB/B","3.63",15,"ISFJ - The Protector"
"441",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts",90.4,39.8,3639,3100,3868,3300,2700,3600,8200,11500,"BBB/B","3.63",21,"ISTP - The Crafter"
"442",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts",90.4,39.8,3639,3100,3868,3300,2700,3600,8200,11500,"BBB/B","3.63",27,"INTP - The Architect"
"443",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts",90.4,39.8,3639,3100,3868,3300,2700,3600,8200,11500,"BBB/B","3.63",33,"INFJ - The Counselor"
"444",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts",90.4,39.8,3639,3100,3868,3300,2700,3600,8200,11500,"BBB/B","3.63",39,"ENFJ - The Teacher"
"445",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts",90.4,39.8,3639,3100,3868,3300,2700,3600,8200,11500,"BBB/B","3.63",45,"INFP - The Healer"
"446",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts",90.4,39.8,3639,3100,3868,3300,2700,3600,8200,11500,"BBB/B","3.63",51,"ESFP - The Performer"
"447",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts",90.4,39.8,3639,3100,3868,3300,2700,3600,8200,11500,"BBB/B","3.63",57,"ESTP - The Promoter"
"448",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts",90.4,39.8,3639,3100,3868,3300,2700,3600,8200,11500,"BBB/B","3.63",63,"ISFP - The Composer"
"449",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts",90.4,39.8,3639,3100,3868,3300,2700,3600,8200,11500,"BBB/B","3.63",69,"ENTJ - The Commander"
"450",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts (Hons)",93.1,54.2,3529,3500,3586,3500,3300,3854,8200,11500,"BBC/B","3.63",7,"ENFP - The Champion"
"451",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts (Hons)",93.1,54.2,3529,3500,3586,3500,3300,3854,8200,11500,"BBC/B","3.63",13,"INTJ - The Mastermind"
"452",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts (Hons)",93.1,54.2,3529,3500,3586,3500,3300,3854,8200,11500,"BBC/B","3.63",19,"ISFJ - The Protector"
"453",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts (Hons)",93.1,54.2,3529,3500,3586,3500,3300,3854,8200,11500,"BBC/B","3.63",25,"ISTP - The Crafter"
"454",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts (Hons)",93.1,54.2,3529,3500,3586,3500,3300,3854,8200,11500,"BBC/B","3.63",31,"INTP - The Architect"
"455",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts (Hons)",93.1,54.2,3529,3500,3586,3500,3300,3854,8200,11500,"BBC/B","3.63",37,"INFJ - The Counselor"
"456",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts (Hons)",93.1,54.2,3529,3500,3586,3500,3300,3854,8200,11500,"BBC/B","3.63",43,"ENFJ - The Teacher"
"457",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts (Hons)",93.1,54.2,3529,3500,3586,3500,3300,3854,8200,11500,"BBC/B","3.63",49,"INFP - The Healer"
"458",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts (Hons)",93.1,54.2,3529,3500,3586,3500,3300,3854,8200,11500,"BBC/B","3.63",55,"ESFP - The Performer"
"459",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts (Hons)",93.1,54.2,3529,3500,3586,3500,3300,3854,8200,11500,"BBC/B","3.63",61,"ESTP - The Promoter"
"460",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts (Hons)",93.1,54.2,3529,3500,3586,3500,3300,3854,8200,11500,"BBC/B","3.63",67,"ISFP - The Composer"
"461",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Arts (Hons)",93.1,54.2,3529,3500,3586,3500,3300,3854,8200,11500,"BBC/B","3.63",73,"ENTJ - The Commander"
"462",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,369,"ESFP - The Performer"
"463",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,392,"ISTJ - The Inspector"
"464",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,415,"ISTP - The Crafter"
"465",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,438,"ENFP - The Champion"
"466",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,461,"INFJ - The Counselor"
"467",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,484,"ENFJ - The Teacher"
"468",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,507,"ESTJ - The Supervisor"
"469",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,530,"INTP - The Architect"
"470",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,553,"ESTP - The Promoter"
"471",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,576,"ISFP - The Composer"
"472",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,599,"ENTP - The Visionary"
"473",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,622,"ESFJ - The Provider"
"474",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,645,"ENTJ - The Commander"
"475",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1112,"ESFP - The Performer"
"476",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1115,"ESFJ - The Provider"
"477",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1118,"INFJ - The Counselor"
"478",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1121,"ESTJ - The Supervisor"
"479",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1124,"ISFJ - The Protector"
"480",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1127,"ISFP - The Composer"
"481",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1130,"ENFJ - The Teacher"
"482",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1133,"ENFP - The Champion"
"483",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1136,"INFP - The Healer"
"484",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1203,"ISTP - The Crafter"
"485",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1226,"ENFP - The Champion"
"486",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1249,"ESTP - The Promoter"
"487",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1272,"ENTP - The Visionary"
